baselinefs,initialfs,steadyfs,contrasts,ISIhist,ISIbins,spikeISI
69.47941263217693,0.0,0.0,-0.5,0.0,0.2,5.836125
69.7063183112499,0.0,0.0,-0.47435897435897434,0.0,0.4,10.505025000000002
69.56534086066048,0.041865505193641794,0.04186550519364181,-0.44871794871794873,0.0,0.6000000000000001,18.792322499999997
69.68715131288889,1.1010303870254432,1.3669094986196986,-0.4230769230769231,0.0,0.8,6.225200000000005
69.49764728339707,2.6350972150663403,5.94909672555002,-0.39743589743589747,1.0,1.0,9.9992275
69.17413652901557,3.753305401024443,9.72448671824628,-0.3717948717948718,6.0,1.2000000000000002,4.163102499999995
69.25987355679337,4.67244439536255,13.827345681529673,-0.34615384615384615,0.0,1.4000000000000001,16.691317500000007
69.67260016007366,5.27928865937135,17.809937536098463,-0.3205128205128205,1.0,1.6,8.13166749999999
69.46398173485116,6.19528820915156,23.1834472231275,-0.2948717948717949,4.0,1.8,13.228550000000011
69.8934846825047,7.2188291284261235,26.519111284632586,-0.2692307692307693,5.0,2.0,7.742592499999989
69.8606669383552,8.469003914212568,30.56672625685167,-0.2435897435897436,2.0,2.2,15.99098250000001
69.57872357461845,9.749702289258119,35.8057877344018,-0.21794871794871795,3.0,2.4000000000000004,15.757537499999993
69.69813182540118,11.238628529718069,39.10418139729068,-0.1923076923076923,1.0,2.6,7.197887500000006
69.92275633876085,13.51911091236228,43.72490469926758,-0.16666666666666669,2.0,2.8000000000000003,5.057975000000004
69.92899648404429,15.639770891095697,47.92476744983846,-0.14102564102564102,12.0,3.0,12.800567499999994
70.09028724115423,19.209700297803323,52.26180613125077,-0.11538461538461542,8.0,3.2,8.442927499999998
70.14303454978693,23.6549174856585,57.399067206945816,-0.08974358974358976,3.0,3.4000000000000004,14.551405000000017
70.23545204719025,29.924472751571912,61.41672046708415,-0.0641025641025641,2.0,3.6,9.298892499999969
70.52818165916791,102.76025284746888,65.18775937596335,-0.03846153846153849,2.0,3.8000000000000003,13.695440000000003
70.47402869094945,100.46108609917657,69.20913758904872,-0.01282051282051283,10.0,4.0,10.971915000000001
70.83975111854969,110.23418921104464,73.74138366781948,0.012820512820512775,10.0,4.2,12.878382500000006
71.06524631389686,136.72664039622714,78.18496525391934,0.038461538461538436,3.0,4.4,12.216954999999993
70.99492404941178,185.0308207635428,82.40189246584863,0.0641025641025641,3.0,4.6000000000000005,10.154857500000004
70.89986064409989,246.10922551079852,88.21755038196426,0.08974358974358976,0.0,4.800000000000001,9.999227500000021
71.04596976561615,286.64275403862115,91.77649883202662,0.11538461538461542,6.0,5.0,10.971915000000001
71.29746742138273,357.2521538606968,95.76193919437722,0.14102564102564097,10.0,5.2,11.127544999999984
71.32575992203567,390.2206950744767,100.50340423030086,0.16666666666666663,5.0,5.4,15.874260000000023
71.14968208489502,431.7652064058701,105.27174084120931,0.1923076923076923,5.0,5.6000000000000005,4.124194999999977
71.31863360332865,494.90229697856296,109.65184200349692,0.21794871794871795,4.0,5.800000000000001,11.088637499999988
71.4090976571133,564.8593675992861,114.89940106354612,0.2435897435897436,18.0,6.0,18.71450750000001
71.42275467522934,600.7292528520243,118.10820931978748,0.26923076923076916,9.0,6.2,4.0852875000000255
71.3236860310095,645.5555002894547,123.09062970160609,0.2948717948717948,7.0,6.4,12.022417499999971
71.4760571896266,661.3750727046922,127.24444445355513,0.3205128205128205,3.0,6.6000000000000005,9.882504999999991
71.51358173706677,689.1252931319563,131.46915507094658,0.34615384615384615,6.0,6.800000000000001,9.143262500000029
71.2397725226656,723.2078438241256,136.46069534705939,0.3717948717948718,8.0,7.0,14.979387499999948
71.54163214592015,749.0629640460214,140.69633225108342,0.39743589743589736,12.0,7.2,14.823757500000008
71.61689619917301,752.0467148474975,144.75689008647427,0.423076923076923,10.0,7.4,2.8791550000000283
71.61250564950146,776.9062392575506,149.2973144438103,0.4487179487179487,1.0,7.6000000000000005,12.567122499999998
71.4836446284796,810.7433421308365,154.03443570886628,0.47435897435897434,7.0,7.800000000000001,12.683844999999986
71.64792249755764,812.3453400631274,158.51985471448143,0.5,10.0,8.0,12.294770000000028
,,,,9.0,8.200000000000001,1.6341149999999927
,,,,7.0,8.4,19.10358249999997
,,,,8.0,8.6,12.917290000000046
,,,,8.0,8.8,12.956197499999956
,,,,10.0,9.0,8.909817500000056
,,,,21.0,9.200000000000001,11.010822499999996
,,,,13.0,9.4,10.971915000000001
,,,,4.0,9.600000000000001,7.197887499999984
,,,,4.0,9.8,14.045607500000008
,,,,17.0,10.0,13.072920000000028
,,,,15.0,10.200000000000001,3.8518424999999215
,,,,7.0,10.4,10.271580000000078
,,,,10.0,10.600000000000001,15.018294999999988
,,,,14.0,10.8,9.804689999999956
,,,,20.0,11.0,15.91316750000006
,,,,16.0,11.200000000000001,6.808812499999941
,,,,13.0,11.4,11.39989750000004
,,,,6.0,11.600000000000001,8.754187499999986
,,,,9.0,11.8,7.081164999999998
,,,,10.0,12.0,19.726102499999985
,,,,16.0,12.200000000000001,14.123422499999998
,,,,7.0,12.4,7.898222499999994
,,,,9.0,12.600000000000001,9.143262500000029
,,,,7.0,12.8,11.905694999999984
,,,,19.0,13.0,8.948724999999964
,,,,14.0,13.200000000000001,15.6797225
,,,,9.0,13.4,10.543932500000048
,,,,5.0,13.600000000000001,11.827879999999993
,,,,5.0,13.8,2.9958775000000157
,,,,11.0,14.0,10.115950000000009
,,,,11.0,14.200000000000001,17.741820000000033
,,,,5.0,14.4,11.322082499999876
,,,,4.0,14.600000000000001,12.722752500000068
,,,,3.0,14.8,18.091987499999995
,,,,16.0,15.0,1.9842825000000406
,,,,10.0,15.200000000000001,14.201237499999904
,,,,5.0,15.4,11.127544999999984
,,,,3.0,15.600000000000001,7.89822250000008
,,,,9.0,15.8,17.664004999999953
,,,,13.0,16.0,3.2293225000000763
,,,,6.0,16.2,7.197887499999984
,,,,0.0,16.400000000000002,20.076270000000033
,,,,2.0,16.6,2.8013399999998643
,,,,7.0,16.8,19.80391750000015
,,,,7.0,17.0,9.221077499999934
,,,,9.0,17.2,16.84694749999996
,,,,2.0,17.400000000000002,1.1283174999999621
,,,,1.0,17.6,15.874260000000152
,,,,5.0,17.8,6.303014999999997
,,,,5.0,18.0,11.516619999999941
,,,,2.0,18.2,14.512497500000043
,,,,1.0,18.400000000000002,5.602679999999901
,,,,5.0,18.6,20.19299250000011
,,,,5.0,18.8,5.252512499999853
,,,,2.0,19.0,11.322082500000048
,,,,6.0,19.200000000000003,13.111827500000024
,,,,4.0,19.400000000000002,10.232672499999996
,,,,1.0,19.6,13.150734999999933
,,,,3.0,19.8,11.672250000000096
,,,,7.0,20.0,5.447049999999918
,,,,,,10.8551925000001
,,,,,,1.1672250000000441
,,,,,,24.667354999999873
,,,,,,9.493429999999991
,,,,,,8.598557500000004
,,,,,,12.022417500000143
,,,,,,15.796444999999988
,,,,,,4.085287499999982
,,,,,,13.189642500000016
,,,,,,12.800567499999886
,,,,,,6.303014999999997
