baselinefs,initialfs,steadyfs,contrasts,ISIhist,ISIbins,spikeISI
126.46160850175389,0.0,0.0,-0.5,0.0,0.2,2.272515000000001
126.50614450173317,0.0,0.0,-0.47435897435897434,0.0,0.4,1.877294999999999
126.44504388618257,0.0,0.0,-0.44871794871794873,0.0,0.6000000000000001,4.018070000000001
126.4556068147365,0.0,0.0,-0.4230769230769231,4.0,0.8,4.973184999999999
126.45367367366617,1.1689393464347262,1.2930945819632695,-0.39743589743589747,25.0,1.0,3.1946950000000003
126.46864127544177,3.7574654232586244,10.517332400532583,-0.3717948717948718,10.0,1.2000000000000002,7.739725000000003
126.41924674580765,5.1506470616545,18.47700933905195,-0.34615384615384615,1.0,1.4000000000000001,4.14981
126.68877576957571,6.457105760799359,26.37558607031796,-0.3205128205128205,0.0,1.6,5.961235000000002
126.58974919898412,7.778744076945422,34.39256808625335,-0.2948717948717949,0.0,1.8,3.985135
126.69460074290654,9.159886617070383,42.39152909418555,-0.2692307692307693,2.0,2.0,6.027104999999994
126.64023808653373,10.81338686451015,50.41812515043786,-0.2435897435897436,22.0,2.2,5.039055000000003
126.46028668256662,12.785012770527201,58.53280508849494,-0.21794871794871795,4.0,2.4000000000000004,4.841445000000006
126.63504478496817,15.134373764661817,66.73359599467013,-0.1923076923076923,0.0,2.6,5.2366649999999995
126.6601956527657,17.913176664898035,75.14731059666073,-0.16666666666666669,1.0,2.8000000000000003,5.961235000000002
126.71700705101001,21.429395413770322,82.83576718856206,-0.14102564102564102,21.0,3.0,4.874379999999993
126.76090513923917,26.377358174604534,91.50295156989793,-0.11538461538461542,50.0,3.2,5.039055000000012
126.8676342600284,32.851857672429446,99.32887196051968,-0.08974358974358976,8.0,3.4000000000000004,6.092974999999988
127.07873339153178,42.97115083809831,107.91018488042376,-0.0641025641025641,0.0,3.6,2.041970000000013
127.39804174029813,62.62905973306131,116.05135586980079,-0.03846153846153849,2.0,3.8000000000000003,8.793645000000001
127.7635418446243,179.5463101592273,124.62553701573917,-0.01282051282051283,84.0,4.0,5.039054999999994
127.9476565299462,182.63177328801743,132.5772357800652,0.012820512820512775,133.0,4.2,4.051004999999993
128.00283764925842,294.44786272292663,140.9519730164062,0.038461538461538436,17.0,4.4,4.9073150000000085
128.0924580933243,395.1179089328164,149.40909570800525,0.0641025641025641,0.0,4.6000000000000005,4.14981
128.18370339930203,522.1405098920764,157.0780200453216,0.08974358974358976,4.0,4.800000000000001,5.0061199999999975
128.0821731891225,582.7635005861871,165.60097829239464,0.11538461538461542,139.0,5.0,6.982219999999999
128.25436405180946,648.0817117984246,174.6347522761553,0.14102564102564097,206.0,5.2,5.796560000000002
128.22282265397223,663.954048597605,182.44160193581172,0.16666666666666663,18.0,5.4,4.083940000000007
128.2449711419724,659.6284152785114,191.17512245340893,0.1923076923076923,0.0,5.6000000000000005,4.116875000000004
128.28774300007422,680.387402372919,200.12352460500236,0.21794871794871795,23.0,5.800000000000001,8.826579999999998
128.36063376019678,687.4025553299979,207.8140769357326,0.2435897435897436,176.0,6.0,1.1856599999999975
128.45008445124506,729.0263956752251,215.65944945509347,0.26923076923076916,106.0,6.2,7.838529999999997
128.3399941957051,888.617248534802,224.36575358062382,0.2948717948717948,10.0,6.4,4.0510050000000115
128.38681301460667,1004.0421632158348,232.777144058948,0.3205128205128205,0.0,6.6000000000000005,6.027104999999994
128.5160259433164,1092.2137207677404,241.21240966403516,0.34615384615384615,7.0,6.800000000000001,4.116874999999986
128.34109532934465,1189.1526201123918,249.24754510705657,0.3717948717948718,101.0,7.0,5.89536500000001
128.44154620921879,1250.259023149481,257.593001676817,0.39743589743589736,29.0,7.2,5.961235000000002
128.4621997590768,1253.3360115976157,265.79713845694533,0.423076923076923,1.0,7.4,5.104924999999986
128.4858685225814,1276.5935832761725,273.9939496845726,0.4487179487179487,0.0,7.6000000000000005,2.9970849999999993
128.44346522156275,1289.5354808590196,282.69327176919893,0.47435897435897434,5.0,7.800000000000001,5.961235000000002
128.46914443042607,1304.4164332399605,290.91264399173065,0.5,30.0,8.0,4.940250000000005
,,,,9.0,8.200000000000001,5.961235000000002
,,,,0.0,8.4,5.071990000000027
,,,,0.0,8.6,5.0061199999999975
,,,,2.0,8.8,6.092974999999988
,,,,11.0,9.0,4.940250000000005
,,,,8.0,9.200000000000001,4.051004999999993
,,,,0.0,9.4,4.874380000000012
,,,,0.0,9.600000000000001,5.203729999999975
,,,,0.0,9.8,6.060040000000027
,,,,5.0,10.0,0.8563099999999789
,,,,1.0,10.200000000000001,7.937335000000004
,,,,0.0,10.4,6.060039999999991
,,,,0.0,10.600000000000001,6.88341500000001
,,,,0.0,10.8,4.1168750000000225
,,,,0.0,11.0,2.074904999999991
,,,,0.0,11.200000000000001,6.8504800000000134
,,,,0.0,11.4,4.973185000000001
,,,,0.0,11.600000000000001,5.994169999999999
,,,,0.0,11.8,5.928299999999969
,,,,0.0,12.0,5.236665000000008
,,,,0.0,12.200000000000001,3.985135
,,,,0.0,12.4,4.973185000000001
,,,,0.0,12.600000000000001,5.862430000000013
,,,,0.0,12.8,4.9073150000000085
,,,,0.0,13.0,5.039054999999958
,,,,0.0,13.200000000000001,6.125910000000057
,,,,0.0,13.4,4.8743799999999755
,,,,0.0,13.600000000000001,4.051004999999993
,,,,0.0,13.8,5.071990000000027
,,,,0.0,14.0,4.940249999999968
,,,,0.0,14.200000000000001,6.060039999999991
,,,,0.0,14.4,6.027104999999994
,,,,0.0,14.600000000000001,3.985135
,,,,0.0,14.8,5.137860000000019
