baselinefs,initialfs,steadyfs,contrasts,ISIhist,ISIbins,spikeISI
141.67402359726364,3.5918718036740533,7.455028148782933,-0.5,0.0,0.2,2.0458620000000005
142.14528323113043,4.956670486492268,13.885613730359525,-0.47435897435897434,0.0,0.4,3.961827999999999
142.1067150532201,6.291870896203655,20.480696129544977,-0.44871794871794873,0.0,0.6000000000000001,2.208232
141.96623014463955,7.418180883056356,27.17981169957678,-0.4230769230769231,5.0,0.8,4.871100000000002
141.74778649997805,8.557128776137272,33.77380600985127,-0.39743589743589747,57.0,1.0,5.942742000000002
141.9320919546313,9.845909949456875,40.8919181273525,-0.3717948717948718,47.0,1.2000000000000002,6.040163999999997
141.9536224928005,11.14777459041658,47.896924816023095,-0.34615384615384615,4.0,1.4000000000000001,1.136590000000001
142.1005628993264,12.595706594696447,54.47177226646806,-0.3205128205128205,0.0,1.6,6.819540000000002
142.21360400410848,14.38880628121641,61.6653266601986,-0.2948717948717949,2.0,1.8,5.000995999999999
142.1735893242113,16.131554291197457,69.43568621309781,-0.2692307692307693,55.0,2.0,5.975216
142.08611864561232,18.396635811580353,75.64988728667313,-0.2435897435897436,67.0,2.2,2.9876080000000047
141.99678263287956,20.78358403501449,83.06846223525864,-0.21794871794871795,17.0,2.4000000000000004,5.033469999999996
142.07814087695496,23.98278398690547,89.66124420708663,-0.1923076923076923,0.0,2.6,2.9226600000000027
142.13983318466038,27.73784923782515,97.06050981615265,-0.16666666666666669,5.0,2.8000000000000003,7.176754000000003
142.0331775690759,32.863426549807016,103.95840272940592,-0.14102564102564102,67.0,3.0,4.968521999999994
142.40712785694444,37.77315586152448,111.4318479612855,-0.11538461538461542,106.0,3.2,0.9417460000000044
142.39628718655666,47.186438120486436,118.58661101579533,-0.08974358974358976,21.0,3.4000000000000004,7.988603999999994
142.55768556602408,58.68703468779187,125.88217168121838,-0.0641025641025641,0.0,3.6,2.143283999999998
142.57211669937112,80.44679917274989,132.5354335023831,-0.03846153846153849,12.0,3.8000000000000003,4.026776000000007
142.8319487747454,216.83511092318037,140.51758649683336,-0.01282051282051283,114.0,4.0,6.754591999999995
143.29346385023695,270.6010230114166,148.30440215269147,0.012820512820512775,107.0,4.2,4.026776000000007
143.40990978426757,275.1832739723653,155.38136235046062,0.038461538461538436,10.0,4.4,4.059250000000004
143.34941420469062,338.29804285920574,162.33732522493312,0.0641025641025641,0.0,4.6000000000000005,5.098417999999998
143.25153331673005,417.12102638306965,170.81390954092083,0.08974358974358976,11.0,4.800000000000001,1.9809139999999983
143.3212762375602,482.4273151750135,176.82958479123394,0.11538461538461542,107.0,5.0,8.995298000000002
