0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.9999570009626421,0.9829318319142897,0.9933893165441043,1.0027273085160593,1.013806714820514,0.9440832157420512,0.9493190467065021,1.5302691896434293,2.2327977859980015,3.3019652809063063,5.311817431026484,5.809608377614191,4.571849622967817,5.395379879590615,4.4253975947980635,4.18962638335527,3.9270026656688004,3.4191954973932783,3.3377854382538645,1.3547183891035393
1.0063067380151576,1.002849513690322,1.001200480496056,0.9981019471112126,0.9799650468539468,1.0045463305174371,1.031953804791807,1.1467214962895742,1.5166897772846297,2.731090208661352,4.148727700096745,5.397602569685862,5.6182419219156765,7.380280851844506,5.581576164669313,4.142834400216041,4.842656139017992,4.1308568053433845,4.850409232861618,1.779049984193962
0.9802991560086027,1.0055774709704413,0.9995759357508216,1.0054726515574344,1.0304604646511653,0.9396409166227212,0.9801808008946921,0.9243908738180537,1.2965338546457137,2.8921394059984697,4.5641618008661515,5.7822651955116315,6.702289418866584,9.268612796208828,8.035596642208759,6.908166956322985,6.172022966040913,3.5210217417680454,6.098637330968689,1.669435451009513
1.003541531567709,1.0010219321427913,0.9896895234557473,1.011389465675017,1.0057447234262222,1.044758919098759,0.9665873337144515,1.0211460654691997,1.4176117588023804,1.7592440971800576,3.868188828183171,4.627949872076044,5.306508577287674,10.20049885858787,7.388751914699981,9.094458356668577,7.702092333327962,6.4168546659856345,7.008618095319377,2.5376583217767177
1.007614525293487,0.9953886768251391,1.0078550294176587,0.9784870522784801,0.9566888499754426,0.9520109439024018,0.951010790002058,1.0200823895932862,0.9234732198964705,1.7304335020923256,2.7456641141559746,4.628121822206196,5.259347084513401,11.267174481373257,10.160218824865726,11.287608370387767,10.863807814252173,9.049172698089889,6.950741161538413,2.2164071071692066
0.9849404440213325,0.9795003865457058,0.9965712671862664,0.9777662975312751,0.9740334048475393,1.0426907527645624,1.005492952867291,1.0803969994618272,1.0963988393637263,1.340402566103717,1.621603368500306,3.14353861269129,3.9696817728578395,7.4878717764483556,11.22177478894478,9.370238186759181,11.03389485754304,8.652371445990521,5.235297022876269,2.2131505251022756
0.9883620292725976,0.9643080264122869,0.9931847132438177,0.9772483973992685,0.991030725805618,0.9863105280240179,0.8769309120857134,1.0210155051271155,0.969656950780352,1.0071680202232212,1.6106979656101434,3.081966382266729,3.3492676814672215,6.9761194840566985,8.524626379828081,14.759994087044316,13.632577708262879,7.741286506880211,5.136514508120535,2.4712771489967413
0.9950777574747136,1.002666247562868,1.0387633785413912,0.9900485845921518,1.0274825029738552,0.9404250971270489,1.037608793197423,0.9836360546809857,0.9191381768137303,0.9877226800588014,1.359112644142931,1.4244621568841127,1.9121202287657433,8.799778972914467,5.832029714867288,12.06243859256861,15.352297808735633,5.834011921966502,3.4099325465492822,2.025679058579608
1.0178111372307188,0.9734927425632385,0.9669979922355413,0.967811920747721,1.0345207858215744,1.047250259072711,0.9584338675568085,1.1013199462479162,1.0232262582006753,1.0633020153601775,1.180818428972811,0.8576195436468228,1.6233585410692262,6.2271933478763675,4.73808572437544,8.36018251069648,10.378350600716491,4.476613481274199,3.4744298178428235,1.5689853446283346
1.0427376408529414,1.0434987336515187,0.9948742782243062,0.944891324988277,1.0189397629710262,0.9764224628761784,1.0092341813162202,1.0765497731672653,1.003428538773099,1.1468142802033827,1.0287382049077924,1.0329243031165434,0.7370333192752484,4.52879780650605,1.975485551613033,8.412052800450297,8.871505066160504,2.8600148409561195,2.1802913322274025,1.11157341198184
