baselinefs,initialfs,steadyfs,contrasts,ISIhist,ISIbins,spikeISI
200.469469073003,0.0,0.0,-0.5,0.0,0.2,3.0069900000000005
200.29501965615412,0.0,0.0,-0.47435897435897434,0.0,0.4,5.038740000000001
200.14092456509982,0.0,0.0,-0.44871794871794873,0.0,0.6000000000000001,1.86921
200.3753119489129,0.0,0.0,-0.4230769230769231,0.0,0.8,3.1288949999999995
200.2923773390413,0.0,0.0,-0.39743589743589747,0.0,1.0,3.941595000000003
200.46384547788463,0.22969893075756986,0.22969893075756978,-0.3717948717948718,0.0,1.2000000000000002,2.3974649999999955
200.33111070596144,2.9578651754735246,9.670436970654848,-0.34615384615384615,0.0,1.4000000000000001,2.600640000000001
200.45273283509104,4.317295275286032,23.313589067086358,-0.3205128205128205,0.0,1.6,5.973345000000002
200.41907364382587,5.671152147831834,36.4089072832073,-0.2948717948717949,2.0,1.8,2.9663550000000005
200.59252969854325,7.074313803081721,50.70115570738925,-0.2692307692307693,33.0,2.0,2.1536549999999997
200.4341499779517,8.629884721033688,64.59994769910297,-0.2435897435897436,123.0,2.2,2.9663550000000005
200.6831267699445,10.44848980572677,78.90650363556024,-0.21794871794871795,32.0,2.4000000000000004,4.9981050000000025
200.11646190106578,12.804458906705907,93.20801353923895,-0.1923076923076923,0.0,2.6,7.842555
200.57339399532793,15.447810727161098,107.70579210719815,-0.16666666666666669,26.0,2.8000000000000003,5.079375000000005
200.6195082467429,19.67835058623008,122.31148947199341,-0.14102564102564102,245.0,3.0,2.1536549999999997
200.79933996708485,24.531057904297658,136.93728892336662,-0.11538461538461542,313.0,3.2,5.892074999999994
200.74566269858025,32.62048369946143,151.34809689293775,-0.08974358974358976,56.0,3.4000000000000004,3.0882599999999982
200.73040620845504,47.449090618862556,165.79750454782555,-0.0641025641025641,0.0,3.6,3.941595000000006
201.22003962385514,78.9686478099472,180.1269235026719,-0.03846153846153849,33.0,3.8000000000000003,3.0882599999999982
201.56019850049807,147.4360339459485,194.77194688713362,-0.01282051282051283,246.0,4.0,5.770169999999997
201.686994073172,260.673372690393,209.08491291649955,0.012820512820512775,225.0,4.2,3.169530000000001
201.75699661065914,345.7579772033094,223.68086014942332,0.038461538461538436,30.0,4.4,3.900959999999999
201.91052071817188,399.93963007341824,238.08883786416715,0.0641025641025641,2.0,4.6000000000000005,4.022865000000008
201.78258647942027,464.2407272871967,252.18153716848158,0.08974358974358976,56.0,4.800000000000001,4.022864999999997
201.94365672038185,533.7267089173847,266.7706213264446,0.11538461538461542,181.0,5.0,2.031750000000002
202.04843622174783,605.0688247796929,280.83430125866454,0.14102564102564097,106.0,5.2,2.1942900000000067
201.94850583303244,642.2068587017197,295.29835562265873,0.16666666666666663,23.0,5.4,6.907949999999984
201.71954253786097,683.8744096952504,309.7155751451589,0.1923076923076923,2.0,5.6000000000000005,4.835565000000009
201.88408063836712,727.8406412106993,324.0000142520003,0.21794871794871795,20.0,5.800000000000001,4.957469999999995
201.95660867791503,775.0235443101991,337.96705261983715,0.2435897435897436,69.0,6.0,3.1288950000000164
202.00789339424142,802.6947160159102,351.8514749499054,0.26923076923076916,60.0,6.2,2.925719999999994
201.82252721089324,810.0649089374467,365.83335173762885,0.2948717948717948,11.0,6.4,3.0476250000000027
201.89482275215934,815.5256774289037,379.6643287641827,0.3205128205128205,0.0,6.6000000000000005,2.9663549999999894
201.9131532101084,836.4398532224753,393.17419617276937,0.34615384615384615,11.0,6.800000000000001,4.998105000000014
202.0461474094222,840.5902969816145,406.23347314119127,0.3717948717948718,42.0,7.0,4.063499999999982
201.89352246204618,845.4218959451463,419.1648551683523,0.39743589743589736,23.0,7.2,2.07238500000002
201.88046048778742,853.9099618245168,432.3219725265346,0.423076923076923,1.0,7.4,4.916835
202.08363282823888,860.5681886551561,445.63665114841217,0.4487179487179487,0.0,7.6000000000000005,4.063499999999982
201.98508568263497,852.0257488083683,459.30449680066266,0.47435897435897434,7.0,7.800000000000001,4.916835
202.1156397001052,858.5746282702929,472.6193872593338,0.5,19.0,8.0,3.9415950000000173
,,,,6.0,8.200000000000001,4.916835
,,,,0.0,8.4,4.347944999999995
,,,,0.0,8.6,4.794929999999991
,,,,1.0,8.8,4.916835
,,,,2.0,9.0,3.006990000000007
,,,,3.0,9.200000000000001,2.2349250000000023
,,,,0.0,9.4,4.835565000000009
,,,,0.0,9.600000000000001,5.932710000000001
,,,,1.0,9.8,4.022864999999986
,,,,0.0,10.0,4.9574700000000185
,,,,1.0,10.200000000000001,2.113019999999993
,,,,0.0,10.4,4.063500000000004
,,,,0.0,10.600000000000001,3.1288949999999716
,,,,0.0,10.8,2.7631800000000117
,,,,0.0,11.0,3.982230000000013
,,,,0.0,11.200000000000001,5.0387399999999865
,,,,0.0,11.4,2.9663549999999894
,,,,0.0,11.600000000000001,4.022865000000008
,,,,0.0,11.8,4.063500000000004
,,,,0.0,12.0,5.851440000000032
,,,,0.0,12.200000000000001,6.135885000000001
,,,,0.0,12.4,2.8850849999999983
,,,,0.0,12.600000000000001,4.104134999999999
,,,,0.0,12.8,3.0476249999999805
,,,,0.0,13.0,4.022865000000008
,,,,0.0,13.200000000000001,2.8038150000000073
,,,,0.0,13.4,6.1765199999999965
,,,,0.0,13.600000000000001,3.8196899999999854
,,,,0.0,13.8,4.104134999999999
,,,,0.0,14.0,4.957469999999995
,,,,0.0,14.200000000000001,4.063500000000004
,,,,0.0,14.4,3.9415950000000173
,,,,0.0,14.600000000000001,5.201279999999969
,,,,0.0,14.8,1.9504800000000109
,,,,0.0,15.0,3.982230000000013
,,,,0.0,15.200000000000001,2.844450000000003
,,,,0.0,15.4,4.1854049999999905
,,,,0.0,15.600000000000001,4.022865000000008
,,,,0.0,15.8,3.8196899999999854
,,,,0.0,16.0,3.982230000000013
,,,,0.0,16.2,4.063500000000004
,,,,0.0,16.400000000000002,3.9415950000000173
,,,,0.0,16.6,4.063500000000004
,,,,0.0,16.8,4.957469999999995
,,,,0.0,17.0,2.1536549999999886
,,,,0.0,17.2,6.095250000000005
,,,,0.0,17.400000000000002,3.6977849999999988
,,,,0.0,17.6,4.266674999999982
,,,,0.0,17.8,2.9663549999999894
,,,,0.0,18.0,4.754295000000018
,,,,0.0,18.2,7.111124999999984
,,,,0.0,18.400000000000002,2.9257200000000387
,,,,0.0,18.6,4.226039999999986
,,,,0.0,18.8,2.7631800000000117
,,,,0.0,19.0,4.104134999999999
,,,,0.0,19.200000000000003,4.876200000000004
,,,,0.0,19.400000000000002,3.250800000000003
,,,,0.0,19.6,2.6819099999999754
,,,,0.0,19.8,3.169530000000012
,,,,0.0,20.0,4.957469999999951
,,,,,,7.070490000000034
,,,,,,4.835565000000009
,,,,,,2.2349250000000245
,,,,,,2.885084999999953
,,,,,,2.885085000000043
,,,,,,3.088260000000021
,,,,,,5.201279999999969
,,,,,,3.9009600000000217
,,,,,,3.0069899999999397
,,,,,,7.8019200000000435
,,,,,,2.1130199999999477
,,,,,,3.9415950000000173
,,,,,,3.982230000000013
,,,,,,4.347944999999973
,,,,,,4.673025000000027
,,,,,,3.1288950000000164
,,,,,,3.169530000000012
,,,,,,4.794930000000013
,,,,,,3.0882599999999307
,,,,,,3.8196900000000307
,,,,,,7.192395000000021
,,,,,,2.885084999999953
,,,,,,2.0317500000000472
,,,,,,3.779055000000035
,,,,,,5.079374999999982
