baselinefs,initialfs,steadyfs,contrasts,ISIhist,ISIbins,spikeISI
120.8377388005049,3.461641272387062,3.461641272387062,-0.5,0.0,0.2,6.916952500000001
123.42933252440601,8.327612680283478,8.327612680283478,-0.47435897435897434,0.0,0.4,7.149064999999999
120.92517051899434,2.380952380952381,2.3809523809523805,-0.44871794871794873,0.0,0.6000000000000001,6.916952500000002
119.68465404283779,0.0,0.0,-0.4230769230769231,0.0,0.8,4.9207849999999995
122.1287494267185,5.849075554821688,5.84907555482169,-0.39743589743589747,0.0,1.0,7.102642500000004
125.44984944959587,15.647771513859745,16.837280159323548,-0.3717948717948718,0.0,1.2000000000000002,6.963375
122.08435950959552,11.121999408239187,16.336210661335762,-0.34615384615384615,0.0,1.4000000000000001,9.005965000000002
121.98974741890079,16.11778489934359,25.969599149630927,-0.3205128205128205,0.0,1.6,6.963375
122.23780038352837,15.836361099191931,32.01881626221597,-0.2948717948717949,0.0,1.8,8.031092500000005
122.13386019799957,19.538334640253357,40.41694601940419,-0.2692307692307693,1.0,2.0,7.984669999999997
123.5010595347999,23.66781727731234,49.57928560073722,-0.2435897435897436,0.0,2.2,7.984669999999997
121.23264559617108,24.22514475399068,54.88272873861909,-0.21794871794871795,0.0,2.4000000000000004,7.938247500000002
122.29475016766098,29.638946201042053,64.50216850687754,-0.1923076923076923,0.0,2.6,5.060052499999997
120.09330449794341,27.530045971119918,67.84944285344521,-0.16666666666666669,0.0,2.8000000000000003,10.073682499999999
120.0137030849838,34.72613086371777,76.92058116608307,-0.14102564102564102,3.0,3.0,8.913120000000012
120.35851380595733,38.27114095501628,84.33460584599466,-0.11538461538461542,6.0,3.2,6.963375000000006
123.92076573070257,54.75282337112536,96.82913437898027,-0.08974358974358976,0.0,3.4000000000000004,7.009797500000001
122.9909879362406,64.1007924984683,103.51897800802413,-0.0641025641025641,0.0,3.6,7.102642499999991
121.93556779787468,81.99497542498416,110.25204693938005,-0.03846153846153849,1.0,3.8000000000000003,6.916952500000011
120.9445658161279,98.35588757088857,117.42514591652244,-0.01282051282051283,22.0,4.0,7.984669999999997
122.13381601228188,149.93236965629757,126.51488116271966,0.012820512820512775,19.0,4.2,8.031092499999993
125.81589218007626,192.6967502838495,137.68866838331368,0.038461538461538436,0.0,4.4,8.077515000000012
122.57394588413446,236.89761934908046,142.46145804293053,0.0641025641025641,0.0,4.6000000000000005,5.988502499999985
122.80153677405524,295.95314859391124,150.97102055186852,0.08974358974358976,0.0,4.800000000000001,8.959542499999992
121.74275372790169,358.95040016751364,157.87648440501815,0.11538461538461542,40.0,5.0,9.980837500000009
122.7518565509857,427.8575333371249,167.09043745002575,0.14102564102564097,70.0,5.2,6.963375000000006
121.49518739976486,463.70591751114995,173.463580726155,0.16666666666666663,0.0,5.4,8.123937500000007
123.9725644154443,487.4522041830086,184.15124519013136,0.1923076923076923,0.0,5.6000000000000005,7.938247500000002
123.23553727696687,545.0066043999655,191.7632471224364,0.21794871794871795,0.0,5.800000000000001,7.984669999999997
124.01307353607817,635.1453834790293,200.14132612197952,0.2435897435897436,99.0,6.0,5.013629999999989
121.81621716569789,792.4218192661367,206.74821027039084,0.26923076923076916,94.0,6.2,7.938247500000028
123.087566132489,810.5725330329126,216.10151642621554,0.2948717948717948,2.0,6.4,9.005964999999987
124.2264266593549,849.3360191315475,224.4023746291927,0.3205128205128205,0.0,6.6000000000000005,7.009797500000001
122.90478749022742,886.2447503565222,231.28987374934582,0.34615384615384615,0.0,6.800000000000001,8.123937499999982
123.17914443378066,892.8565334546884,240.5360989716265,0.3717948717948718,89.0,7.0,5.942080000000016
121.93239443305386,925.9072547631982,247.47682245424454,0.39743589743589736,135.0,7.2,6.963375000000006
123.27633534230833,948.0548092926715,256.9155138190413,0.423076923076923,0.0,7.4,9.005964999999987
121.9769353991065,956.6874541231231,265.25315436196996,0.4487179487179487,0.0,7.6000000000000005,7.009797500000001
123.06324247638771,934.209395844824,271.6288775922194,0.47435897435897434,4.0,7.800000000000001,8.031092499999993
122.02479261022131,968.0425638807825,281.8685303209178,0.5,120.0,8.0,8.913119999999997
,,,,105.0,8.200000000000001,6.034925000000006
,,,,2.0,8.4,7.984669999999997
,,,,0.0,8.6,7.984669999999997
